file,emotion,intensity,statement,actor
1038_TSI_SAD_XX.wav,sad,unspecified,The surface is slick,1038
1024_TSI_HAP_XX.wav,happy,unspecified,The surface is slick,1024
1036_ITS_HAP_XX.wav,happy,unspecified,I think I've seen this before,1036
1045_IWW_NEU_XX.wav,neutral,unspecified,I wonder what this is about,1045
1078_MTI_SAD_XX.wav,sad,unspecified,Maybe tomorrow it will be cold,1078
1036_ITH_NEU_XX.wav,neutral,unspecified,I think I have a doctor's appointment,1036
1028_TIE_SAD_XX.wav,sad,unspecified,That is exactly what happened,1028
1053_TAI_NEU_XX.wav,neutral,unspecified,The airplane is almost full,1053
1060_TAI_SAD_XX.wav,sad,unspecified,The airplane is almost full,1060
1058_IWW_HAP_XX.wav,happy,unspecified,I wonder what this is about,1058
1006_WSI_ANG_XX.wav,anger,unspecified,We'll stop in a couple of minutes,1006
1088_TSI_HAP_XX.wav,happy,unspecified,The surface is slick,1088
1068_IWL_NEU_XX.wav,neutral,unspecified,I would like a new alarm clock,1068
1041_DFA_NEU_XX.wav,neutral,unspecified,Don't forget a jacket,1041
1055_TAI_SAD_XX.wav,sad,unspecified,The airplane is almost full,1055
1053_IOM_DIS_XX.wav,disgust,unspecified,I'm on my way to the meeting,1053
1088_TIE_HAP_XX.wav,happy,unspecified,That is exactly what happened,1088
1049_ITH_HAP_XX.wav,happy,unspecified,I think I have a doctor's appointment,1049
1080_IEO_FEA_HI.wav,fearful,high,It's eleven o'clock,1080
1030_IWL_NEU_XX.wav,neutral,unspecified,I would like a new alarm clock,1030
1071_IWW_SAD_XX.wav,sad,unspecified,I wonder what this is about,1071
1056_DFA_ANG_XX.wav,anger,unspecified,Don't forget a jacket,1056
1027_ITH_SAD_XX.wav,sad,unspecified,I think I have a doctor's appointment,1027
1089_WSI_ANG_XX.wav,anger,unspecified,We'll stop in a couple of minutes,1089
1015_TSI_SAD_XX.wav,sad,unspecified,The surface is slick,1015
1032_TSI_ANG_XX.wav,anger,unspecified,The surface is slick,1032
1069_MTI_DIS_XX.wav,disgust,unspecified,Maybe tomorrow it will be cold,1069
1080_WSI_SAD_XX.wav,sad,unspecified,We'll stop in a couple of minutes,1080
1054_WSI_ANG_XX.wav,anger,unspecified,We'll stop in a couple of minutes,1054
1038_ITH_HAP_XX.wav,happy,unspecified,I think I have a doctor's appointment,1038
1009_IOM_SAD_XX.wav,sad,unspecified,I'm on my way to the meeting,1009
1025_ITS_DIS_XX.wav,disgust,unspecified,I think I've seen this before,1025
1086_ITS_DIS_XX.wav,disgust,unspecified,I think I've seen this before,1086
1034_WSI_FEA_XX.wav,fearful,unspecified,We'll stop in a couple of minutes,1034
1057_IWW_ANG_XX.wav,anger,unspecified,I wonder what this is about,1057
1065_WSI_NEU_XX.wav,neutral,unspecified,We'll stop in a couple of minutes,1065
1051_IEO_DIS_HI.wav,disgust,high,It's eleven o'clock,1051
1002_IWL_ANG_XX.wav,anger,unspecified,I would like a new alarm clock,1002
1010_TSI_NEU_XX.wav,neutral,unspecified,The surface is slick,1010
1022_WSI_ANG_XX.wav,anger,unspecified,We'll stop in a couple of minutes,1022
1061_DFA_FEA_XX.wav,fearful,unspecified,Don't forget a jacket,1061
1018_TAI_HAP_XX.wav,happy,unspecified,The airplane is almost full,1018
1010_TIE_ANG_XX.wav,anger,unspecified,That is exactly what happened,1010
1030_MTI_FEA_XX.wav,fearful,unspecified,Maybe tomorrow it will be cold,1030
1003_TSI_NEU_XX.wav,neutral,unspecified,The surface is slick,1003
1045_TSI_SAD_XX.wav,sad,unspecified,The surface is slick,1045
1025_ITH_SAD_XX.wav,sad,unspecified,I think I have a doctor's appointment,1025
1031_MTI_SAD_XX.wav,sad,unspecified,Maybe tomorrow it will be cold,1031
1085_MTI_NEU_XX.wav,neutral,unspecified,Maybe tomorrow it will be cold,1085
1053_WSI_NEU_XX.wav,neutral,unspecified,We'll stop in a couple of minutes,1053
1088_TSI_SAD_XX.wav,sad,unspecified,The surface is slick,1088
1085_IWW_FEA_XX.wav,fearful,unspecified,I wonder what this is about,1085
1032_TAI_DIS_XX.wav,disgust,unspecified,The airplane is almost full,1032
1023_IWW_HAP_XX.wav,happy,unspecified,I wonder what this is about,1023
1027_TIE_DIS_XX.wav,disgust,unspecified,That is exactly what happened,1027
1035_IWW_NEU_XX.wav,neutral,unspecified,I wonder what this is about,1035
1065_TAI_SAD_XX.wav,sad,unspecified,The airplane is almost full,1065
1090_TAI_SAD_XX.wav,sad,unspecified,The airplane is almost full,1090
1003_IWW_NEU_XX.wav,neutral,unspecified,I wonder what this is about,1003
1047_ITS_FEA_XX.wav,fearful,unspecified,I think I've seen this before,1047
1091_IEO_FEA_HI.wav,fearful,high,It's eleven o'clock,1091
1080_TSI_FEA_XX.wav,fearful,unspecified,The surface is slick,1080
1052_TAI_NEU_XX.wav,neutral,unspecified,The airplane is almost full,1052
1012_ITH_DIS_XX.wav,disgust,unspecified,I think I have a doctor's appointment,1012
1027_IEO_DIS_HI.wav,disgust,high,It's eleven o'clock,1027
1088_IEO_ANG_HI.wav,anger,high,It's eleven o'clock,1088
1015_TIE_ANG_XX.wav,anger,unspecified,That is exactly what happened,1015
1068_ITS_DIS_XX.wav,disgust,unspecified,I think I've seen this before,1068
1021_ITH_FEA_XX.wav,fearful,unspecified,I think I have a doctor's appointment,1021
1082_IWW_DIS_XX.wav,disgust,unspecified,I wonder what this is about,1082
1088_IWW_HAP_XX.wav,happy,unspecified,I wonder what this is about,1088
1018_DFA_ANG_XX.wav,anger,unspecified,Don't forget a jacket,1018
1061_TIE_SAD_XX.wav,sad,unspecified,That is exactly what happened,1061
1085_IEO_DIS_HI.wav,disgust,high,It's eleven o'clock,1085
1042_ITH_ANG_XX.wav,anger,unspecified,I think I have a doctor's appointment,1042
1059_ITS_HAP_XX.wav,happy,unspecified,I think I've seen this before,1059
1016_ITH_SAD_XX.wav,sad,unspecified,I think I have a doctor's appointment,1016
1007_WSI_NEU_XX.wav,neutral,unspecified,We'll stop in a couple of minutes,1007
1003_MTI_SAD_XX.wav,sad,unspecified,Maybe tomorrow it will be cold,1003
1020_IEO_NEU_XX.wav,neutral,unspecified,It's eleven o'clock,1020
1016_IOM_HAP_XX.wav,happy,unspecified,I'm on my way to the meeting,1016
1003_TSI_ANG_XX.wav,anger,unspecified,The surface is slick,1003
1050_DFA_DIS_XX.wav,disgust,unspecified,Don't forget a jacket,1050
1010_ITH_FEA_XX.wav,fearful,unspecified,I think I have a doctor's appointment,1010
1043_IOM_HAP_XX.wav,happy,unspecified,I'm on my way to the meeting,1043
1040_MTI_ANG_XX.wav,anger,unspecified,Maybe tomorrow it will be cold,1040
1071_IOM_FEA_XX.wav,fearful,unspecified,I'm on my way to the meeting,1071
1034_IEO_SAD_HI.wav,sad,high,It's eleven o'clock,1034
1046_TAI_SAD_XX.wav,sad,unspecified,The airplane is almost full,1046
1081_IEO_SAD_HI.wav,sad,high,It's eleven o'clock,1081
1077_TAI_SAD_XX.wav,sad,unspecified,The airplane is almost full,1077
1021_WSI_ANG_XX.wav,anger,unspecified,We'll stop in a couple of minutes,1021
1035_ITH_HAP_XX.wav,happy,unspecified,I think I have a doctor's appointment,1035
1005_IOM_SAD_XX.wav,sad,unspecified,I'm on my way to the meeting,1005
1044_IWW_SAD_XX.wav,sad,unspecified,I wonder what this is about,1044
1019_IWW_ANG_XX.wav,anger,unspecified,I wonder what this is about,1019
1013_ITH_DIS_XX.wav,disgust,unspecified,I think I have a doctor's appointment,1013
1038_WSI_NEU_XX.wav,neutral,unspecified,We'll stop in a couple of minutes,1038
1041_DFA_DIS_XX.wav,disgust,unspecified,Don't forget a jacket,1041
1069_TIE_ANG_XX.wav,anger,unspecified,That is exactly what happened,1069
1033_IWW_FEA_XX.wav,fearful,unspecified,I wonder what this is about,1033
1045_IEO_DIS_HI.wav,disgust,high,It's eleven o'clock,1045
1064_MTI_HAP_XX.wav,happy,unspecified,Maybe tomorrow it will be cold,1064
1086_TIE_NEU_XX.wav,neutral,unspecified,That is exactly what happened,1086
1045_IWW_FEA_XX.wav,fearful,unspecified,I wonder what this is about,1045
1025_IWL_DIS_XX.wav,disgust,unspecified,I would like a new alarm clock,1025
1007_TSI_NEU_XX.wav,neutral,unspecified,The surface is slick,1007
1082_IWL_ANG_XX.wav,anger,unspecified,I would like a new alarm clock,1082
1061_ITS_FEA_XX.wav,fearful,unspecified,I think I've seen this before,1061
1057_DFA_ANG_XX.wav,anger,unspecified,Don't forget a jacket,1057
1086_TAI_HAP_XX.wav,happy,unspecified,The airplane is almost full,1086
1071_TAI_FEA_XX.wav,fearful,unspecified,The airplane is almost full,1071
1028_IEO_DIS_HI.wav,disgust,high,It's eleven o'clock,1028
1042_IWL_ANG_XX.wav,anger,unspecified,I would like a new alarm clock,1042
1049_TIE_FEA_XX.wav,fearful,unspecified,That is exactly what happened,1049
1024_IOM_ANG_XX.wav,anger,unspecified,I'm on my way to the meeting,1024
1061_WSI_FEA_XX.wav,fearful,unspecified,We'll stop in a couple of minutes,1061
1066_TIE_NEU_XX.wav,neutral,unspecified,That is exactly what happened,1066
1060_WSI_DIS_XX.wav,disgust,unspecified,We'll stop in a couple of minutes,1060
1066_IWW_FEA_XX.wav,fearful,unspecified,I wonder what this is about,1066
1010_IEO_HAP_HI.wav,happy,high,It's eleven o'clock,1010
1079_IWW_SAD_XX.wav,sad,unspecified,I wonder what this is about,1079
1010_IWW_FEA_XX.wav,fearful,unspecified,I wonder what this is about,1010
1039_WSI_HAP_XX.wav,happy,unspecified,We'll stop in a couple of minutes,1039
1075_DFA_NEU_XX.wav,neutral,unspecified,Don't forget a jacket,1075
1072_DFA_SAD_XX.wav,sad,unspecified,Don't forget a jacket,1072
1090_TSI_ANG_XX.wav,anger,unspecified,The surface is slick,1090
1017_DFA_DIS_XX.wav,disgust,unspecified,Don't forget a jacket,1017
1014_DFA_ANG_XX.wav,anger,unspecified,Don't forget a jacket,1014
1022_WSI_DIS_XX.wav,disgust,unspecified,We'll stop in a couple of minutes,1022
1058_WSI_FEA_XX.wav,fearful,unspecified,We'll stop in a couple of minutes,1058
1004_DFA_SAD_XX.wav,sad,unspecified,Don't forget a jacket,1004
1083_IEO_DIS_HI.wav,disgust,high,It's eleven o'clock,1083
1003_IWW_HAP_XX.wav,happy,unspecified,I wonder what this is about,1003
1014_DFA_NEU_XX.wav,neutral,unspecified,Don't forget a jacket,1014
1025_IOM_SAD_XX.wav,sad,unspecified,I'm on my way to the meeting,1025
1005_MTI_ANG_XX.wav,anger,unspecified,Maybe tomorrow it will be cold,1005
1065_IWL_HAP_XX.wav,happy,unspecified,I would like a new alarm clock,1065
1020_IWW_NEU_XX.wav,neutral,unspecified,I wonder what this is about,1020
1069_TIE_FEA_XX.wav,fearful,unspecified,That is exactly what happened,1069
1004_ITH_NEU_XX.wav,neutral,unspecified,I think I have a doctor's appointment,1004
1020_IWW_ANG_XX.wav,anger,unspecified,I wonder what this is about,1020
1078_TIE_SAD_XX.wav,sad,unspecified,That is exactly what happened,1078
1006_IOM_SAD_XX.wav,sad,unspecified,I'm on my way to the meeting,1006
1014_TIE_DIS_XX.wav,disgust,unspecified,That is exactly what happened,1014
1036_TIE_FEA_XX.wav,fearful,unspecified,That is exactly what happened,1036
1049_IWW_SAD_XX.wav,sad,unspecified,I wonder what this is about,1049
1045_MTI_FEA_XX.wav,fearful,unspecified,Maybe tomorrow it will be cold,1045
1045_TIE_FEA_XX.wav,fearful,unspecified,That is exactly what happened,1045
1058_IWL_NEU_XX.wav,neutral,unspecified,I would like a new alarm clock,1058
1011_IWW_HAP_XX.wav,happy,unspecified,I wonder what this is about,1011
1084_TIE_ANG_XX.wav,anger,unspecified,That is exactly what happened,1084
1074_ITH_ANG_XX.wav,anger,unspecified,I think I have a doctor's appointment,1074
1015_IWW_DIS_XX.wav,disgust,unspecified,I wonder what this is about,1015
1010_IWW_HAP_XX.wav,happy,unspecified,I wonder what this is about,1010
1043_WSI_SAD_XX.wav,sad,unspecified,We'll stop in a couple of minutes,1043
1067_WSI_HAP_XX.wav,happy,unspecified,We'll stop in a couple of minutes,1067
1046_WSI_HAP_XX.wav,happy,unspecified,We'll stop in a couple of minutes,1046
1062_IWL_ANG_XX.wav,anger,unspecified,I would like a new alarm clock,1062
1006_IWL_SAD_XX.wav,sad,unspecified,I would like a new alarm clock,1006
1021_TSI_SAD_XX.wav,sad,unspecified,The surface is slick,1021
1077_WSI_FEA_XX.wav,fearful,unspecified,We'll stop in a couple of minutes,1077
1088_ITH_NEU_XX.wav,neutral,unspecified,I think I have a doctor's appointment,1088
1059_IWW_ANG_XX.wav,anger,unspecified,I wonder what this is about,1059
1025_MTI_FEA_XX.wav,fearful,unspecified,Maybe tomorrow it will be cold,1025
1023_TIE_DIS_XX.wav,disgust,unspecified,That is exactly what happened,1023
1001_WSI_DIS_XX.wav,disgust,unspecified,We'll stop in a couple of minutes,1001
1006_TIE_ANG_XX.wav,anger,unspecified,That is exactly what happened,1006
1006_MTI_DIS_XX.wav,disgust,unspecified,Maybe tomorrow it will be cold,1006
1027_TAI_FEA_XX.wav,fearful,unspecified,The airplane is almost full,1027
1020_ITS_ANG_XX.wav,anger,unspecified,I think I've seen this before,1020
1015_TSI_NEU_XX.wav,neutral,unspecified,The surface is slick,1015
1022_TSI_SAD_XX.wav,sad,unspecified,The surface is slick,1022
1029_ITS_SAD_XX.wav,sad,unspecified,I think I've seen this before,1029
1002_ITS_NEU_XX.wav,neutral,unspecified,I think I've seen this before,1002
1075_TIE_NEU_XX.wav,neutral,unspecified,That is exactly what happened,1075
1054_ITH_ANG_XX.wav,anger,unspecified,I think I have a doctor's appointment,1054
1012_IWW_SAD_XX.wav,sad,unspecified,I wonder what this is about,1012
1063_TAI_HAP_XX.wav,happy,unspecified,The airplane is almost full,1063
1069_IWW_DIS_XX.wav,disgust,unspecified,I wonder what this is about,1069
1078_IWL_NEU_XX.wav,neutral,unspecified,I would like a new alarm clock,1078
1042_ITH_NEU_XX.wav,neutral,unspecified,I think I have a doctor's appointment,1042
1087_IOM_NEU_XX.wav,neutral,unspecified,I'm on my way to the meeting,1087
1067_IWL_HAP_XX.wav,happy,unspecified,I would like a new alarm clock,1067
1055_IWW_FEA_XX.wav,fearful,unspecified,I wonder what this is about,1055
1036_WSI_NEU_XX.wav,neutral,unspecified,We'll stop in a couple of minutes,1036
1087_TSI_NEU_XX.wav,neutral,unspecified,The surface is slick,1087
1033_ITH_FEA_XX.wav,fearful,unspecified,I think I have a doctor's appointment,1033
1073_TIE_FEA_XX.wav,fearful,unspecified,That is exactly what happened,1073
1002_TIE_ANG_XX.wav,anger,unspecified,That is exactly what happened,1002
1085_ITS_FEA_XX.wav,fearful,unspecified,I think I've seen this before,1085
1034_WSI_SAD_XX.wav,sad,unspecified,We'll stop in a couple of minutes,1034
1022_ITS_FEA_XX.wav,fearful,unspecified,I think I've seen this before,1022
1080_IWL_NEU_XX.wav,neutral,unspecified,I would like a new alarm clock,1080
1004_TIE_NEU_XX.wav,neutral,unspecified,That is exactly what happened,1004
1048_IWL_DIS_XX.wav,disgust,unspecified,I would like a new alarm clock,1048
1090_ITS_HAP_XX.wav,happy,unspecified,I think I've seen this before,1090
1005_IEO_HAP_HI.wav,happy,high,It's eleven o'clock,1005
1091_WSI_ANG_XX.wav,anger,unspecified,We'll stop in a couple of minutes,1091
1011_IWL_HAP_XX.wav,happy,unspecified,I would like a new alarm clock,1011
1035_IOM_DIS_XX.wav,disgust,unspecified,I'm on my way to the meeting,1035
1022_DFA_SAD_XX.wav,sad,unspecified,Don't forget a jacket,1022
1001_TAI_NEU_XX.wav,neutral,unspecified,The airplane is almost full,1001
1004_IEO_SAD_HI.wav,sad,high,It's eleven o'clock,1004
1009_DFA_ANG_XX.wav,anger,unspecified,Don't forget a jacket,1009
1090_IWW_ANG_XX.wav,anger,unspecified,I wonder what this is about,1090
1075_IOM_ANG_XX.wav,anger,unspecified,I'm on my way to the meeting,1075
1058_TAI_HAP_XX.wav,happy,unspecified,The airplane is almost full,1058
1062_WSI_DIS_XX.wav,disgust,unspecified,We'll stop in a couple of minutes,1062
1079_WSI_HAP_XX.wav,happy,unspecified,We'll stop in a couple of minutes,1079
1009_WSI_ANG_XX.wav,anger,unspecified,We'll stop in a couple of minutes,1009
1034_MTI_FEA_XX.wav,fearful,unspecified,Maybe tomorrow it will be cold,1034
1040_TIE_SAD_XX.wav,sad,unspecified,That is exactly what happened,1040
1062_MTI_ANG_XX.wav,anger,unspecified,Maybe tomorrow it will be cold,1062
1080_IWW_DIS_XX.wav,disgust,unspecified,I wonder what this is about,1080
1064_WSI_SAD_XX.wav,sad,unspecified,We'll stop in a couple of minutes,1064
1083_IWW_NEU_XX.wav,neutral,unspecified,I wonder what this is about,1083
1014_IWW_DIS_XX.wav,disgust,unspecified,I wonder what this is about,1014
1039_IWL_HAP_XX.wav,happy,unspecified,I would like a new alarm clock,1039
1022_IOM_HAP_XX.wav,happy,unspecified,I'm on my way to the meeting,1022
1030_IOM_FEA_XX.wav,fearful,unspecified,I'm on my way to the meeting,1030
1024_IEO_NEU_XX.wav,neutral,unspecified,It's eleven o'clock,1024
1045_TIE_SAD_XX.wav,sad,unspecified,That is exactly what happened,1045
1042_MTI_DIS_XX.wav,disgust,unspecified,Maybe tomorrow it will be cold,1042
1064_ITS_HAP_XX.wav,happy,unspecified,I think I've seen this before,1064
1010_TSI_HAP_XX.wav,happy,unspecified,The surface is slick,1010
1046_IOM_NEU_XX.wav,neutral,unspecified,I'm on my way to the meeting,1046
1074_TIE_HAP_XX.wav,happy,unspecified,That is exactly what happened,1074
1057_TIE_ANG_XX.wav,anger,unspecified,That is exactly what happened,1057
1091_DFA_NEU_XX.wav,neutral,unspecified,Don't forget a jacket,1091
1025_ITS_FEA_XX.wav,fearful,unspecified,I think I've seen this before,1025
1015_TSI_FEA_XX.wav,fearful,unspecified,The surface is slick,1015
1026_TIE_NEU_XX.wav,neutral,unspecified,That is exactly what happened,1026
1022_MTI_DIS_XX.wav,disgust,unspecified,Maybe tomorrow it will be cold,1022
1041_ITH_DIS_XX.wav,disgust,unspecified,I think I have a doctor's appointment,1041
1088_ITS_SAD_XX.wav,sad,unspecified,I think I've seen this before,1088
1091_IWW_FEA_XX.wav,fearful,unspecified,I wonder what this is about,1091
1043_TSI_HAP_XX.wav,happy,unspecified,The surface is slick,1043
1063_WSI_ANG_XX.wav,anger,unspecified,We'll stop in a couple of minutes,1063
1047_WSI_NEU_XX.wav,neutral,unspecified,We'll stop in a couple of minutes,1047
1056_ITH_SAD_XX.wav,sad,unspecified,I think I have a doctor's appointment,1056
1083_IWL_HAP_XX.wav,happy,unspecified,I would like a new alarm clock,1083
1065_ITS_HAP_XX.wav,happy,unspecified,I think I've seen this before,1065
1082_WSI_SAD_XX.wav,sad,unspecified,We'll stop in a couple of minutes,1082
1051_WSI_NEU_XX.wav,neutral,unspecified,We'll stop in a couple of minutes,1051
1027_IOM_NEU_XX.wav,neutral,unspecified,I'm on my way to the meeting,1027
1086_ITH_HAP_XX.wav,happy,unspecified,I think I have a doctor's appointment,1086
1075_ITS_FEA_XX.wav,fearful,unspecified,I think I've seen this before,1075
1015_IWL_HAP_XX.wav,happy,unspecified,I would like a new alarm clock,1015
1081_TIE_ANG_XX.wav,anger,unspecified,That is exactly what happened,1081
1042_WSI_DIS_XX.wav,disgust,unspecified,We'll stop in a couple of minutes,1042
1064_DFA_NEU_XX.wav,neutral,unspecified,Don't forget a jacket,1064
1059_ITS_FEA_XX.wav,fearful,unspecified,I think I've seen this before,1059
1088_IWL_SAD_XX.wav,sad,unspecified,I would like a new alarm clock,1088
1003_ITH_NEU_XX.wav,neutral,unspecified,I think I have a doctor's appointment,1003
1019_MTI_ANG_XX.wav,anger,unspecified,Maybe tomorrow it will be cold,1019
1075_IEO_FEA_HI.wav,fearful,high,It's eleven o'clock,1075
1026_TSI_HAP_XX.wav,happy,unspecified,The surface is slick,1026
1013_IOM_HAP_XX.wav,happy,unspecified,I'm on my way to the meeting,1013
1077_IWL_NEU_XX.wav,neutral,unspecified,I would like a new alarm clock,1077
1058_TIE_ANG_XX.wav,anger,unspecified,That is exactly what happened,1058
1078_ITH_SAD_XX.wav,sad,unspecified,I think I have a doctor's appointment,1078
1017_ITH_SAD_XX.wav,sad,unspecified,I think I have a doctor's appointment,1017
1089_IOM_ANG_XX.wav,anger,unspecified,I'm on my way to the meeting,1089
1059_MTI_ANG_XX.wav,anger,unspecified,Maybe tomorrow it will be cold,1059
1028_TAI_NEU_XX.wav,neutral,unspecified,The airplane is almost full,1028
1057_IWW_SAD_XX.wav,sad,unspecified,I wonder what this is about,1057
1051_DFA_DIS_XX.wav,disgust,unspecified,Don't forget a jacket,1051
